Day,Total Animals,Total Plants,Free Fields,Most Common Genotypes,Average Energy,Average Life Span,Average Children Count
0,30,3,291,"[2, 7, 2, 6, 2, 5, 5, 3]",200,00,0,00,0,00
1,30,3,291,"[2, 7, 2, 6, 2, 5, 5, 3]",200,00,0,00,0,00
2,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
3,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
4,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
5,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
6,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
7,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
8,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
9,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
10,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
11,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
12,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
13,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
14,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
15,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
16,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
17,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
18,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
19,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
20,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
21,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
22,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
23,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
24,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
25,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
26,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
27,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
28,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
29,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
30,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
31,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
32,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
33,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
34,32,12,280,"[2, 7, 2, 6, 2, 5, 5, 3]",184,38,0,00,0,13
35,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
36,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
37,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
38,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
39,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
40,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
41,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
42,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
43,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
44,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
45,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
46,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
47,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
48,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
49,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
50,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
51,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
52,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
53,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
54,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
55,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
56,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
57,35,23,266,"[2, 7, 2, 6, 2, 5, 5, 3]",164,66,0,00,0,29
