Day,Total Animals,Total Plants,Free Fields,Most Common Genotypes,Average Energy,Average Life Span,Average Children Count
1,30,14,282,"[6, 1, 1, 1, 5, 2, 3, 4]",29,00,0,00,0,00
2,29,24,273,"[6, 1, 1, 1, 5, 2, 3, 4]",28,00,1,00,0,00
3,29,28,268,"[6, 1, 1, 1, 5, 2, 3, 4]",27,86,1,00,0,00
4,29,31,266,"[6, 1, 1, 1, 5, 2, 3, 4]",29,45,1,00,0,00
5,29,37,259,"[6, 1, 1, 1, 5, 2, 3, 4]",29,31,1,00,0,00
6,29,42,252,"[6, 1, 1, 1, 5, 2, 3, 4]",29,17,1,00,0,00
7,29,41,254,"[6, 1, 1, 1, 5, 2, 3, 4]",32,48,1,00,0,00
8,29,43,252,"[6, 1, 1, 1, 5, 2, 3, 4]",33,21,1,00,0,00
9,28,50,246,"[6, 1, 1, 1, 5, 2, 3, 4]",32,61,4,50,0,00
10,28,54,242,"[6, 1, 1, 1, 5, 2, 3, 4]",34,29,4,50,0,00
11,28,61,235,"[6, 1, 1, 1, 5, 2, 3, 4]",34,18,4,50,0,00
12,28,63,232,"[6, 1, 1, 1, 5, 2, 3, 4]",35,86,4,50,0,00
13,28,61,235,"[6, 1, 1, 1, 5, 2, 3, 4]",39,32,4,50,0,00
14,28,61,236,"[6, 1, 1, 1, 5, 2, 3, 4]",43,68,4,50,0,00
15,28,57,238,"[6, 1, 1, 1, 5, 2, 3, 4]",52,50,4,50,0,00
16,28,51,246,"[6, 1, 1, 1, 5, 2, 3, 4]",60,43,4,50,0,00
17,27,49,248,"[6, 1, 1, 1, 5, 2, 3, 4]",63,00,8,33,0,00
18,28,50,248,"[6, 1, 1, 1, 5, 2, 3, 4]",62,07,8,33,0,07
19,28,53,242,"[6, 1, 1, 1, 5, 2, 3, 4]",63,75,8,33,0,07
20,28,53,243,"[6, 1, 1, 1, 5, 2, 3, 4]",66,32,8,33,0,07
21,29,57,241,"[6, 1, 1, 1, 5, 2, 3, 4]",63,55,8,33,0,14
22,29,57,240,"[6, 1, 1, 1, 5, 2, 3, 4]",65,14,8,33,0,14
23,29,62,234,"[6, 1, 1, 1, 5, 2, 3, 4]",64,14,8,33,0,14
24,29,64,231,"[6, 1, 1, 1, 5, 2, 3, 4]",66,59,8,33,0,14
25,30,64,231,"[6, 1, 1, 1, 5, 2, 3, 4]",65,53,8,33,0,20
26,30,63,232,"[6, 1, 1, 1, 5, 2, 3, 4]",71,20,8,33,0,20
27,30,61,234,"[6, 1, 1, 1, 5, 2, 3, 4]",75,20,8,33,0,20
28,30,57,236,"[6, 1, 1, 1, 5, 2, 3, 4]",80,87,8,33,0,20
29,30,57,237,"[6, 1, 1, 1, 5, 2, 3, 4]",84,03,8,33,0,20
30,30,60,234,"[6, 1, 1, 1, 5, 2, 3, 4]",85,53,8,33,0,20
31,29,57,239,"[6, 1, 1, 1, 5, 2, 3, 4]",93,52,8,33,0,21
31,29,58,237,"[6, 1, 1, 1, 5, 2, 3, 4]",98,55,8,33,0,21
33,29,53,241,"[6, 1, 1, 1, 5, 2, 3, 4]",105,31,8,33,0,21
34,29,58,236,"[6, 1, 1, 1, 5, 2, 3, 4]",106,90,8,33,0,21
35,28,58,238,"[6, 1, 1, 1, 5, 2, 3, 4]",108,43,14,75,0,18
36,27,57,240,"[6, 1, 1, 1, 5, 2, 3, 4]",111,63,18,80,0,19
37,27,60,236,"[6, 1, 1, 1, 5, 2, 3, 4]",114,33,18,80,0,19
38,27,62,234,"[6, 1, 1, 1, 5, 2, 3, 4]",116,11,18,80,0,19
39,27,61,235,"[6, 1, 1, 1, 5, 2, 3, 4]",122,52,18,80,0,19
40,27,65,232,"[6, 1, 1, 1, 5, 2, 3, 4]",124,30,18,80,0,19
41,28,66,232,"[6, 1, 1, 1, 5, 2, 3, 4]",121,18,18,80,0,25
42,27,66,233,"[6, 1, 1, 1, 5, 2, 3, 4]",113,41,22,50,0,22
43,27,67,232,"[6, 1, 1, 1, 5, 2, 3, 4]",115,19,22,50,0,22
44,27,69,228,"[6, 1, 1, 1, 5, 2, 3, 4]",116,96,22,50,0,22
45,27,69,228,"[6, 1, 1, 1, 5, 2, 3, 4]",121,52,22,50,0,22
46,27,72,228,"[6, 1, 1, 1, 5, 2, 3, 4]",122,37,22,50,0,22
47,28,71,227,"[6, 1, 1, 1, 5, 2, 3, 4]",122,00,22,50,0,29
48,28,73,225,"[6, 1, 1, 1, 5, 2, 3, 4]",126,36,22,50,0,29
49,28,73,223,"[6, 1, 1, 1, 5, 2, 3, 4]",129,82,22,50,0,29
50,28,71,227,"[6, 1, 1, 1, 5, 2, 3, 4]",133,29,22,50,0,29
51,27,73,223,"[5, 5, 3, 6, 7, 2, 3, 6]",138,89,26,43,0,30
52,27,77,219,"[5, 5, 3, 6, 7, 2, 3, 6]",139,74,26,43,0,30
53,28,80,221,"[5, 5, 3, 6, 7, 2, 3, 6]",134,82,26,43,0,43
54,29,82,216,"[5, 5, 3, 6, 7, 2, 3, 6]",130,55,26,43,0,48
55,29,79,217,"[5, 5, 3, 6, 7, 2, 3, 6]",137,31,26,43,0,48
56,29,77,218,"[5, 5, 3, 6, 7, 2, 3, 6]",141,48,26,43,0,48
57,29,77,219,"[5, 5, 3, 6, 7, 2, 3, 6]",144,79,26,43,0,48
58,29,74,223,"[5, 5, 3, 6, 7, 2, 3, 6]",150,69,26,43,0,48
59,30,77,218,"[5, 5, 3, 6, 7, 2, 3, 6]",147,67,26,43,0,53
60,31,79,217,"[5, 5, 3, 6, 7, 2, 3, 6]",144,81,26,43,0,58
61,31,76,219,"[5, 5, 3, 6, 7, 2, 3, 6]",149,45,26,43,0,58
62,31,79,215,"[5, 5, 3, 6, 7, 2, 3, 6]",150,87,26,43,0,58
